Sentno	Sentence	WordCount
835	دليلة حمبوك عسيلي طابلة تاعي نروح نمشط شعري عند نريمان و نعاود نولي .	14
836	يا بنتي شايلا هادي نريمان رايحتلها صباح الله تمشطلك شعرك ممشطتيش ? ستفتحي قبل .	15
837	منبطاش ما قبل ما يجو لي كليون . دليلة احرزي كاش وحدة تخلطلي فسلعة تاعي ياه .	17
838	صحا ختي روحي . نريان صباح خير . صباح خير حبيبتي كيراكي ? غاية .	15
839	مالكي شا كي تشوفي . والو والو . كيفاه والو ? منبعد نفهمك ارواحي وقفي هنا درقيني غادي نفري وحد صوالح و نعاود نولي .	25
840	يا فتاح يا رزاق شوفي نتي كاش نهار غادي تباصيني بخدايمك هادو . حمبوك نريمان هاد خطرة و صايي . أيا صحا .	23
841	ليا روحي ربي يسهلك . ها بنات لي عندهم زهرتحسب انا .	12
842	لي راك تسالهم جابولك دراهم ?	6
843	مازال زوج خطرات و انا نروح عند حسين .	9
844	علاه راه عطيكم كونتونار ? ربع باليطات ما باعوهمش	9
845	باعهم و قالي صبر عليا شوية شيبانية كانت محتاجة	9
846	ايوا تسما انا عندي صوصيال و لا شوف مع توفيق يدبر راسه معاهم هو لي جابهم .	17
847	وين كنت ? نخدم على شري . نوض كاش ما تنافيقي على روحك نوض قاعد ما دير والو في حياتك .	21
848	الو ? واه شا كاين صباح ربي شكون ? شا قالوله ? صحا صحا . دوك انا ندبر رلسي معاه هداك رخس . أي تشو نقولك كاش ما كاين سلعة مليحة ? تع بارح تحسب حنة . راسي باغي يترتق . أيا صحا .	44
849	شا باغية طيبي ? حريرة . حريرة كل يوم حريرة .	11
850	ميرة . شا راك باغي مني عمي علي ? اني باغيك نتي .	13
851	ها نقعدو غير نعاودو انا تاني بصح في حلال . أيا صحا نديرو عقد بيناتنا زواج عرفي .	18
852	منيتك ? لوكان جيت ملكطة و لا ما عنديش اصل بلاك نقبل بصح انا عندي ما و ختي كي غادي ندير معاهم . قلبي راه ينحرق و الحل ? قول لمرتك ادا قبلت أرواح تخطبني تما نشوفو .	38
853	ها راك باغيني نقيس روحي غير هاك انا مازلني صغيرة نتا كبرت اني باغية نضمن روحي و مرتك غادي نجملها انا راني جاية لدنيا و باغية نعيش و لوكان جابتلك بنت تقبل تقيس روحها مع لوالا . شا هو هدا ?	41
854	راكي تعايري فيا باسكوري متجيبش دراري . انا ? الله يقطعلي لساني انا قاع منخممش كيما هاك . نتا تاني حس بيا شويا .	24
855	بصح نتي معلبالك بوالو خليني نفهمك . واه علابالي غادي تقولي خوها دراعه طويل ها نتا تاني ماشي ساهل و لا مين خدمتك و صوالحك معاه ? مرتك ادا قبلت حاجا ما غادي تتبدل و الي راها واقفة قدامك تاني تسوى انا ما ني طالبة غير الهنا .	48
856	قعد . قتلي واحد سجنك تلات أيام في براكة تع فيلا . نعم حضارات خونلي مفاتيح تع فيلا و بولتابل . كيفاش هاي تلات أيام . كيفاش هادي 3 أيام حتى ليوم باش رجع تفكر و خلاك تخرج .	39
857	مفاتيح تاع فيلا تودروله بصح كان عندي دوبل و كنت داسه غير طلقني رحت ديركت للفيلا دخلت ضربت طلة ماكان والو كل حاجة في بلاصتها . بلاك كاش حاجا نخونت مي نتا ملاحظتش .	34
858	فيلا ما فيها والو اصلن حضارات فيها غير قش . و سي توفيق و مدام تاعه دايمن يسافرو لمريكان يروحو يشوفو ولادهم عايشين تما يطلو عليهم و انا معلم تاعي عمره ما خلا سوارد فالفيلا	35
859	حتى مدام صياغتها قاع فبونكا علاه خونلك مفاتيح و خلاهم عنده تلات أيام . معلبليش . صحا نتا شفت وجهه راك عاقل عليه .	24
860	لا عمري ما شفت وجهه خطاش كان مغطيه بصح يبان جون و ولد فاميليا .	15
861	سمحلي مفهمتكش عمره ما قربني و عمره ما ضربني كي كان يجي يطل عليا خطرة على خطرة كان يجيبلي ماكلة و كان يفكلي رباطي و حشاك كان يخليني حتى نروح نقضي حاجتي .	33
862	صحا و نتا مسيتش تهرب ? تعيط و لا تزقي .	11
863	هاد قلته فمحضر لول ما قديتش نزقي و لا نعيط خطاش كان رافد كابوس تحته بصح كلمة حق نقولها لك عمره ما ستعمله و موالين فيلا عيطت لهم ? نعم عيطتلهم و قالولي يدخلو فبرومي فول اه مليح .	39
864	أيا معايا لفيلا نروحو نشوفو حكاية كيدايرا هادي . صحا .	11
865	حسين صاحبي شا نديرو في افير تع دراهم . و الله ما علبالي ماني فاهم والو هواري خويا .	19
866	علي ميسمحش في حقه تني نقولك اني خايف ليقارع توفيق . أيا و عفسة كيفاه ? شوف نتا صاحبي .	20
867	نتا لامافيا نتا راجل و حنا قاع رخاس .	9
868	و الله والو توفيق خويا راك تعرفني مشي نتا لي نخسر معاك . باع فمك بلع نتا رخيس نتا زعما نتا مجملتش . توفيق يا اقسم بالله يوصلوك دراهم . شوف بلع فمك خيما نغرسه لك في راسك .	39
869	اسمع نتا عندك ساعة دراهم ميوصلوش لعلي براس ما نقطعلك راسك .	12
870	سلام خالتي زليخة . سلام ولدي لباس ? غايا حمد الله . أيا كيما قتلك متنسيش مين يكملك خبز باش نجيبهلك من كوشة . لا غير مكلاه رضا خطرة لي فاتت قعدت فيهم ريحة دجاج .	36
871	كيفاه ريحة دجاج ? انا قبل ما نكمل خدمة نغسل و منبعد نجيب لكم . اني قتلك و صايي . صحا كيما تبغي .	24
872	روح تخدم ولدي روح .	5
873	خالتي زوليخة ديري لنا واحد سبيسيال . اه مكانش ولدي كملت كفتة .	13
874	شاولا هادي كملت كفت غير عليا ? . هادو تع مولاهم كمونداهوم دوك يجي يديهم صحا غير واحد كي يجي انا ندبر راسي معاه . عطيه واحد .	28
875	اي مانيش نطلب عليكم كون مشي انا كون كلاوكم ليزاباج .	11
876	ديجا نورمالمون تعطوني بورسونتاج مالفايدة . روح خدم على روحك كي رجال اه مشي جاي هنا تترجل على نسا . بلعي فمك , خلاص ولدي تيتو ربي يهديك روح .	30
877	مالا مين كيما هاك غادي ندي زوج مليحة . حمبوك تيتو يس بون . أيا روح نتا مدخلش روحك . مالك مالك نتا هادا رزق بوك . بلعي فمك . نتا لي تبلع فمك .	35
878	مالك شا صرا ? . شد علينا كلب مكلوب تاعك . أيا صايي . في وجه رجال ما فمك نهرسه لك .	22
879	روح للقهوة اني جاي . قسمن بالله ما راهي خالصة معجبكش حال روحي شكي . قتلك روح صايي . سماح هيالا خلصي . لا مكاله هاكي و قاردي صرف .	30
880	و نتيا علاه جيتي شا دخلك ? مشفتيش كيفاه كان يهدر معانا . ارجعي لخدمتك أيا .	17
881	الياس دروك نقعدو هاك ساكتين . شاركي باغيتني نقول . يا وليدي زعاف ما غادي يحل حتى مشكل وسع خاطرك .	21
882	علبالك اني زعفان عليك و اني زعفان على روحي انا بسبتي تحرمتي من كلش .	15
883	يا وليدي بك هادوك دراهم و هادك ملك بحر عليه . غدوة ولدي يتخرج من الجامعة يولي خدام و يعوضني على كل حاجة . عمره ما حسسني بلي هو بويا و عمري ما حسيت بحنان تاعه عايش معاه فوق قلبه سبحان الله .	43
884	مام نتي يما مكانش لازم تفرضي عليه باش يكفلني . انا عمري ما فرضتك عليه بوك كان فرحان بيك و مواقف امني و دليل انه عطاك اسمه بصح عايلته و الله يسمحله .	33
