"source_uid"	"source_id"	"source_locator"	"sentno"	"arabic_original"	"word_count"	"source_file"	"license_id"	"source_status"	"darija_provenance"	"enrichment_state"
"madoran-s6-sentno-0794"	"S6"	"MADOran_Sentences.tsv#Sentno=794"	"794"	"ادي تعرف دارنا شعال تجيب غادس غدوة يبيعها تجيبله عشر ملايير نورمال . مكانش بيع مالك راك تهبل فينا . نتكلو على الله . انا راني موافق نقول مبروك ادا بغيت ."	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0795"	"S6"	"MADOran_Sentences.tsv#Sentno=795"	"795"	"لا انا ما نقول مبروك حتى نسني لاكت . اسمعو كاين مليار واجد هداك غادي نمدهلكم اكيفالون بالاورو . مكانش مشكل ندوه بالاورو مهم نتا كواعط تاع فيلا شفتهم و ليزوغجينو جبتوهم"	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0796"	"S6"	"MADOran_Sentences.tsv#Sentno=796"	"796"	"? رانا جايبين ليزوغيجينو واه و نكوة عندكم ? عندنا لي كارت توعنا أيا تري بيان لي كلي ? راهم عندي تبغي قاع روح معاك لفيلا بلاك كاش ما تحتاج و لا متعرفش ."	"34"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0797"	"S6"	"MADOran_Sentences.tsv#Sentno=797"	"797"	"لا معنديش وقت عندي انافيون نخي ايرجون تلفون تاعك راه عندي نهدر معاك وقت لي نسحقك . مكانش مشكل وقت لي تبغي مانش مشكل في ليل عيطلي نجيك ما كانش مشكل ."	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0798"	"S6"	"MADOran_Sentences.tsv#Sentno=798"	"798"	"أيا صحا دراهم وين راهم ? اه دراهم دراهم راهم عند نوتار تو سيني تدي دراهمك سي بون ? نروحو دروك لا بغيت . أيا نتكلو على الله ."	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0799"	"S6"	"MADOran_Sentences.tsv#Sentno=799"	"799"	"سليمة تبغي نزيدلك شوية قهوة . لا صحيتي حقا حبيتي مقلتليش شا رايك فالديكور و فيلا ? عجبك قو تاعي ? أمم علامة ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0800"	"S6"	"MADOran_Sentences.tsv#Sentno=800"	"800"	"تعرفي شركت لخالد قتله نبغي ديكور مخير تاع الجي . تعرفي خوك ميقوليش لا . مازال مينوضش ? لا دخل مع فجر و راه عيان بزاف ."	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0801"	"S6"	"MADOran_Sentences.tsv#Sentno=801"	"801"	"صبيحة ? واه اروحو تشوفو عمتكم يا عمري على زينة تاعي يا عمري يا عمري على بنتي يا عمري أيا عندي . كي توحشتها بنتي ."	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0802"	"S6"	"MADOran_Sentences.tsv#Sentno=802"	"802"	"كيراك راك غاية ? ما تحصو تزيدو تشفوها دوك تتوحشوها . نتي شكون قالك راني رايحة ليوم اه . لا يبغوك و يتوحشوك بصح . راني قاعدة على قلبك واقيلا ."	"31"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0803"	"S6"	"MADOran_Sentences.tsv#Sentno=803"	"803"	"حاشا سليمة هادي هدرة دار دار خوك و لي جوغ تقعدي فيها وقت ما تبغي . يلا دوك يفوتهم الحال روحو تقرو ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0804"	"S6"	"MADOran_Sentences.tsv#Sentno=804"	"804"	"وليتي تعرفي تمتلي بسلامتك ملي جيتي هنا كلشي تبدل نسيتي نسيتي واقيل بلي كابرين مع بعض و لي قاريه ديب حافظه سلوقي ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0805"	"S6"	"MADOran_Sentences.tsv#Sentno=805"	"805"	"بيضي قلبك يا سليمة نساي سنين باهية و ليام عوجة انا مدابيا ننسى جدها راجلك راجلك هو لي مخلانيش نخرج منها لا انا لا راجلي . ا"	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0806"	"S6"	"MADOran_Sentences.tsv#Sentno=806"	"806"	"قالك ما عندهش اللي يقابله صوالحه في وهران صافي كاين غير علي الي سقابله صوالحه كاين مية و متين واحد الي يقابله ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0807"	"S6"	"MADOran_Sentences.tsv#Sentno=807"	"807"	"يقابل صوالحه يا سيدي علاه شا معنتها نتوما جيتو هنا و خليتونا حنا تماك منستعلوش باش نكبرو و تسقم لنا ليام و لا متجيش علينا ."	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0808"	"S6"	"MADOran_Sentences.tsv#Sentno=808"	"808"	"راكي في عقلك سليمة راكي عارفو مليح علاه خالد هرب من وهران لياه تحسبي في يوسف و جماعته يزعقو ?"	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0809"	"S6"	"MADOran_Sentences.tsv#Sentno=809"	"809"	"متخافيش على خوك ? نخاف على خويا كتر منك و اني باغية نكون معاه علاه ?"	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0810"	"S6"	"MADOran_Sentences.tsv#Sentno=810"	"810"	"نتي غادي تجي خير من ماه و خته و نتي راكي باغية خالد يخلي مرته و ولاده في وهران و يجي خالد ميقدش يعيش بعيد علينا و حنا كي جينا جينا على جال ولاد باش يدخلو ايكول بريفي باش يتربو مليح ."	"42"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0811"	"S6"	"MADOran_Sentences.tsv#Sentno=811"	"811"	"و دوك يجو علاه ? ما عندكم علاه هنا و لا لهيه كيف كيف . راكي تعايري فيا كي منولدش علاه انا بغيت على روحي هادي حاجة ربي ."	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0812"	"S6"	"MADOran_Sentences.tsv#Sentno=812"	"812"	"الي يقول كلمة حق يعير . كاش وحدة تعاير مرت خوها نعلي بليس خلينا من هاد هدرة نولو في هدرة وخدوخرة ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0813"	"S6"	"MADOran_Sentences.tsv#Sentno=813"	"813"	"روحي نوضيه . لا منقدش نوضه راكي تعرفيه بلي مقلق . شوفي لي يديني وهران راه قريب يجي و مانيش باغية نروح بلا ما نشوف خويا روحي نوضيه ."	"29"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0814"	"S6"	"MADOran_Sentences.tsv#Sentno=814"	"814"	"سليمة دار دار خوك راهي دارك تبغي طلعي نوضيه نوضيه تبغي تقرعي له روحي قرعي له فصالون ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0815"	"S6"	"MADOran_Sentences.tsv#Sentno=815"	"815"	"تعرفي شا ندير غادي انا نعيط لشوفور هو يرجه لوهران و نتي بقاي حتا لسمانة جاية داكور ? تزعقس عليا واقيلا ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0816"	"S6"	"MADOran_Sentences.tsv#Sentno=816"	"816"	"اوغفوار سي جمال . اوغفوار مادموزال ميرسي تبقي على خير . مرحبا بيك . ا ماركش تشوف صاحبي ? سمحلي ."	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0817"	"S6"	"MADOran_Sentences.tsv#Sentno=817"	"817"	"لا غير خلي صاحبي . باردون ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0818"	"S6"	"MADOran_Sentences.tsv#Sentno=818"	"818"	"صباح الخير استاد راه هنا ? عندك موعد معاه واه عندي . تفضلو ريحو قارعو شوية ."	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0819"	"S6"	"MADOran_Sentences.tsv#Sentno=819"	"819"	"علبالك مادم كنت عندك تلميد بكري . ابون ? سي بورسا دايوغ لي ستدعيتك او باغسون في وحد موضوع . خير انشا الله ."	"24"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0820"	"S6"	"MADOran_Sentences.tsv#Sentno=820"	"820"	"بغيت نقولك المرحوم جيست قبل ما يتوفى باع أملاك تاوعه . شا ولا ? نعم مادام . ما عندي حتى فكرة على هادا موضوع . مالوغزمون هادا لي صرا ."	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0821"	"S6"	"MADOran_Sentences.tsv#Sentno=821"	"821"	"دوك نفهمك املاك تاوعه باعهم قاع بيع قانوني . كلش راه مسجل كريم ولاد خوه ناصر ."	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0822"	"S6"	"MADOran_Sentences.tsv#Sentno=822"	"822"	"و ولده ? سي بوغ سا قتلك قبيلة ستدعيتك اوباغسون باش نقولهالك انا لول اوموان توجدي روحك مادم قبل ما يقولوها لك اهل تاعه و تتشوكي"	"26"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0823"	"S6"	"MADOran_Sentences.tsv#Sentno=823"	"823"	"و فيلا لي رانا ساكنين فيها ?"	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0824"	"S6"	"MADOran_Sentences.tsv#Sentno=824"	"824"	"تاني باعها كلش مادم . وين غادي نروح انا و ولدي ."	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0825"	"S6"	"MADOran_Sentences.tsv#Sentno=825"	"825"	"في هاد شي كونك مهنية هو دومندالي نزيد فعقد تع فيلا بلي تونك راكي فالحياة ما عندهم ما يدوها"	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0826"	"S6"	"MADOran_Sentences.tsv#Sentno=826"	"826"	"و سمحيلي على هادي كلمة و الله ما عرفت كيفاش نجيبهالك مدام ربي يطول في عمرك انشا الله على كل الحال ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0827"	"S6"	"MADOran_Sentences.tsv#Sentno=827"	"827"	"حتى بعد وفاة تاعك ابري اوتوماتيكمون تعاود تولي فيلا لولاد خوه ناصر و هوما لراهم مسنيين عليها هنا لزوج . مافيهش خير داري يدوها ولاد خوه و يقارعوني كي نموت باش يدوها ."	"33"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0828"	"S6"	"MADOran_Sentences.tsv#Sentno=828"	"828"	"جو سوي ديزولي مادم هدا لي صرا . و هاد مسكين شاهو دنب تاعه ?"	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0829"	"S6"	"MADOran_Sentences.tsv#Sentno=829"	"829"	"على كل حال المرحوم كان كافل سي الياس بصح راكي على علم بلي كفالة متعطيش حق مكفول يورت مام لوكان يكون لو مام نوم ."	"25"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0830"	"S6"	"MADOran_Sentences.tsv#Sentno=830"	"830"	"اسمع روح ضربدورة سامينيت و رجع عندي . طولت عليك ليوم واقيلا . مشقاش تزقي ."	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0831"	"S6"	"MADOran_Sentences.tsv#Sentno=831"	"831"	"شا جابك عندي حمبوك ? متخافش نتا خاتيك نتا غير زوالي . انا زواليا منقربش ليهم . قلي شكون نتا ? و شا جابك عندي ? متحوسش تفهم اسمع . و يديا هادو ."	"34"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0832"	"S6"	"MADOran_Sentences.tsv#Sentno=832"	"832"	"اسمعني متخلينيش ندير حاجا منبغيهاش انا غادي نحلك بصح بلاك تعيط و لا دير حس فهمت ? فهمتني ? اني نهدر معاك . تليفون تاعي مفاتيح لي عطيتهم لي تع فيلا ."	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0833"	"S6"	"MADOran_Sentences.tsv#Sentno=833"	"833"	"هاولا تليفونك و مفاتيح تع فيلا طحولي . شوالا ? ودرتهم ? اسكت مشي قتلك متعيطش ?"	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0834"	"S6"	"MADOran_Sentences.tsv#Sentno=834"	"834"	"اني نهدر معاك غير بالعقل . ريح و اسمعني مليح اقسم بالله و تبوجي و لا تلحقني كي نخرج اقسم بالله ندبحك فهمتني ? ايا رول صاحبي ."	"28"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0835"	"S6"	"MADOran_Sentences.tsv#Sentno=835"	"835"	"دليلة حمبوك عسيلي طابلة تاعي نروح نمشط شعري عند نريمان و نعاود نولي ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0836"	"S6"	"MADOran_Sentences.tsv#Sentno=836"	"836"	"يا بنتي شايلا هادي نريمان رايحتلها صباح الله تمشطلك شعرك ممشطتيش ? ستفتحي قبل ."	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0837"	"S6"	"MADOran_Sentences.tsv#Sentno=837"	"837"	"منبطاش ما قبل ما يجو لي كليون . دليلة احرزي كاش وحدة تخلطلي فسلعة تاعي ياه ."	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0838"	"S6"	"MADOran_Sentences.tsv#Sentno=838"	"838"	"صحا ختي روحي . نريان صباح خير . صباح خير حبيبتي كيراكي ? غاية ."	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0839"	"S6"	"MADOran_Sentences.tsv#Sentno=839"	"839"	"مالكي شا كي تشوفي . والو والو . كيفاه والو ? منبعد نفهمك ارواحي وقفي هنا درقيني غادي نفري وحد صوالح و نعاود نولي ."	"25"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0840"	"S6"	"MADOran_Sentences.tsv#Sentno=840"	"840"	"يا فتاح يا رزاق شوفي نتي كاش نهار غادي تباصيني بخدايمك هادو . حمبوك نريمان هاد خطرة و صايي . أيا صحا ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0841"	"S6"	"MADOran_Sentences.tsv#Sentno=841"	"841"	"ليا روحي ربي يسهلك . ها بنات لي عندهم زهرتحسب انا ."	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0842"	"S6"	"MADOran_Sentences.tsv#Sentno=842"	"842"	"لي راك تسالهم جابولك دراهم ?"	"6"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0843"	"S6"	"MADOran_Sentences.tsv#Sentno=843"	"843"	"مازال زوج خطرات و انا نروح عند حسين ."	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0844"	"S6"	"MADOran_Sentences.tsv#Sentno=844"	"844"	"علاه راه عطيكم كونتونار ? ربع باليطات ما باعوهمش"	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0845"	"S6"	"MADOran_Sentences.tsv#Sentno=845"	"845"	"باعهم و قالي صبر عليا شوية شيبانية كانت محتاجة"	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0846"	"S6"	"MADOran_Sentences.tsv#Sentno=846"	"846"	"ايوا تسما انا عندي صوصيال و لا شوف مع توفيق يدبر راسه معاهم هو لي جابهم ."	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-0847"	"S6"	"MADOran_Sentences.tsv#Sentno=847"	"847"	"وين كنت ? نخدم على شري . نوض كاش ما تنافيقي على روحك نوض قاعد ما دير والو في حياتك ."	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
