"ID"	"Sentno"	"Wordno"	"Word"	"diac"	"msa"	"Proclitic"	"Stem"	"Enclitic"	"Root"	"Pattern"	"num"	"gen"	"Sentiment"	"en_gloss"	"fr_gloss"
"15589"	"724"	"14"	"عرة"	"عرة"	"العُرَّة"	""	"عر/ADJ_QUALIT"	"ة/NSUFF_FEM_SG"	"عرر"	"فُعْلَة"	"s"	"f"	"negative"	"shame"	"la_honte"
"15590"	"724"	"15"	"رجال"	"رجال"	"رَجُل"	""	"رجال/NOUN_CONCRETE"	""	"رجل"	"فِعَال"	"bp"	"m"	"positive"	"men"	"hommes"
"15591"	"724"	"16"	"لي"	"لي"	"الّذيالتِّي"	""	"لي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"the_one,that"	"celui,_ce"
"15592"	"724"	"17"	"سوق"	"سوق"	"السُوق"	""	"سوق/NOUN_CONCRETE"	""	"سوق"	"فُعْل"	"s"	"m"	"neutral"	"market"	"marché"
"15593"	"724"	"18"	"بعد"	"بعد"	"بَعْد"	""	"بعد/ADV"	""	"بعد"	"فَعْل"	"na"	"na"	"neutral"	"after"	"après"
"15594"	"724"	"19"	"سوق"	"سوق"	"السُوق"	""	"سوق/NOUN_CONCRETE"	""	"سوق"	"فُعْل"	"s"	"m"	"neutral"	"market"	"marché"
"15595"	"724"	"20"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15596"	"725"	"1"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15597"	"725"	"2"	"كنت"	"كنت"	"كَان"	""	"كن/PV"	"ت/SUFF_FEM_TA"	"كون"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"was,were"	"étais_,étaient"
"15598"	"725"	"3"	"شين"	"شين"	"شَيْن"	""	"شين/ADJ_QUALIT"	""	"شين"	"فِعْل"	"s"	"m"	"negative"	""	"disfigurement,_disgracing"
"15599"	"725"	"4"	"استر"	"استر"	"سَتَرَ"	""	"استر/CV"	"(null)/CVSUFF_SUBJ :2MS"	"ستر"	"أَفْعَل - يَفْعُل"	"na"	"na"	"neutral"	"cover,_hide"	"couvrir_,_cacher"
"15600"	"725"	"5"	"فضايحك"	"فضايحك"	"فَضَائِح"	""	"فضايح/NOUN_ABSTRACT"	"ك/POSS_PRON+(null)/CASE_DEF_GEN"	"فضح"	"فَعَائِل"	"bp"	"f"	"neutral"	"scandals"	"scandals"
"15601"	"725"	"6"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15602"	"725"	"7"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15603"	"725"	"8"	"كنت"	"كنت"	"كَان"	""	"كن/PV"	"ت/SUFF_FEM_TA"	"كون"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"was,were"	"étais_,étaient"
"15604"	"725"	"9"	"زين"	"زين"	"الجَمال"	""	"زين/NOUN_ABSTRACT"	"(null)/CASE_INDEF_(ACC_GEN)"	"زين"	"فَعْل"	"s"	"m"	"neutral"	"beauty"	"beauté"
"15605"	"725"	"10"	"استر"	"استر"	"سَتَرَ"	""	"استر/CV"	"(null)/CVSUFF_SUBJ :2MS"	"ستر"	"أَفْعَل - يَفْعُل"	"na"	"na"	"neutral"	"cover,_hide"	"couvrir_,_cacher"
"15606"	"725"	"11"	"روحك"	"روحك"	"رُوح"	""	"روح/NOUN_ABSTRACT"	"ك/POSS_PRON"	"روح"	"فُعْل"	"s"	"m"	"positive"	"spirit,soul"	"esprit"
"15607"	"725"	"12"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"15608"	"725"	"13"	"العين"	"العين"	"عَيْن"	"Al/DET"	"عين/NOUN_CONCRETE"	""	"عين"	"فَعْل"	"s"	"f"	"neutral"	"eye"	"œil"
"15609"	"725"	"14"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15610"	"726"	"1"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15611"	"726"	"2"	"طاحو"	"طاحو"	"طَاحَ"	""	"طاح/PV"	"و/PVSUFF_SUBJ:3MP"	"طيح"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"fall_down,_take_place"	"tomber,_avoir_lieu"
"15612"	"726"	"3"	"سنين"	"سنين"	"سِنّ"	""	"سن/ADJ_QUALIT"	"ين/NSUFF_MASC_PL_ACC"	"سنن"	"فَعْيل"	"sp"	"m"	"neutral"	"teeth"	"les_dents"
"15613"	"726"	"4"	"تروح"	"تروح"	"رَاحَ"	"t/IV3FS"	"روح/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15614"	"726"	"5"	"البنة"	"البنة"	"المَذاق"	"Al/DET"	"بن/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"بنن"	"فَعْلَة"	"s"	"f"	"neutral"	"taste"	"goût"
"15615"	"726"	"6"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15616"	"726"	"7"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15617"	"726"	"8"	"راحو"	"راحو"	"ذَهبَ"	""	"راح/PV"	"و/PVSUFF_SUBJ:3MP"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15618"	"726"	"9"	"عينين"	"عينين"	"عَيْنين"	""	"عين/NOUN_CONCRETE"	"ين/NSUFF_FEM_DU_ACC"	"عين"	"فَعْل"	"d"	"f"	"neutral"	"Eyes"	"Les_yeux"
"15619"	"726"	"10"	"تروح"	"تروح"	"رَاحَ"	"t/IV3FS"	"روح/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15620"	"726"	"11"	"الدنيا"	"الدنيا"	"دُنْيَا"	"Al/DET"	"دنيا/NOUN_ABSTRACT"	"(null)/CASE_DEF_GEN"	"دنو"	"فُعْلَى"	"s"	"f"	"neutral"	"life"	"vie"
"15621"	"726"	"12"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15622"	"726"	"13"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15623"	"726"	"14"	"راح"	"راح"	"ذَهبَ"	""	"راح/PV"	"(null)/PV SUFF_SUBJ :3MS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15624"	"726"	"15"	"النيف"	"النيف"	"الأَنْف"	"Al/DET"	"نيف/NOUN_CONCRETE"	""	"ءنف"	"فَعْل"	"s"	"m"	"neutral"	"nose"	"nez"
"15625"	"726"	"16"	"تروح"	"تروح"	"رَاحَ"	"t/IV3FS"	"روح/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15626"	"726"	"17"	"الهمة"	"الهمة"	"هَمَّة"	"Al/DET"	"هم/ADJ_QUALIT"	"ة/NSUFF_FEM_SG"	"همم"	"فَعْلَة"	"s"	"f"	"positive"	"classy_and_fabulous"	"chic_et_fabuleuse"
"15627"	"726"	"18"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15628"	"726"	"19"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15629"	"726"	"20"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15630"	"726"	"21"	"راحو"	"راحو"	"ذَهبَ"	""	"راح/PV"	"و/PVSUFF_SUBJ:3MP"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15631"	"726"	"22"	"رجال"	"رجال"	"رَجُل"	""	"رجال/NOUN_CONCRETE"	""	"رجل"	"فِعَال"	"bp"	"m"	"positive"	"men"	"hommes"
"15632"	"726"	"23"	"تروح"	"تروح"	"رَاحَ"	"t/IV3FS"	"روح/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15633"	"726"	"24"	"حرمة"	"حرمة"	"حُرْمَة"	""	"حرم/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG+(null)/CASE_DEF_GEN"	"حرم"	"فُعْلَة"	"s"	"f"	"negative"	"sanctity"	"sainteté"
"15634"	"726"	"25"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15635"	"726"	"26"	"ادا"	"ادا"	"إ`ذا"	""	"ادا/CONDITION_PART"	""	"none"	"none"	"na"	"na"	"neutral"	""	"if,_whether"
"15636"	"726"	"27"	"راحو"	"راحو"	"ذَهبَ"	""	"راح/PV"	"و/PVSUFF_SUBJ:3MP"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15637"	"726"	"28"	"الوالدين"	"الوالدين"	"الوَالدِين"	"Al/DET"	"والد/NOUN_ABSTRACT"	"ين/NSUFF_MASC_PL_ACC"	"ولد"	"فَاعِلِين"	"na"	"na"	"neutral"	"parents"	"parents"
"15638"	"726"	"29"	"تروح"	"تروح"	"رَاحَ"	"t/IV3FS"	"روح/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"روح"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"go"	"partir"
"15639"	"726"	"30"	"اللمة"	"اللمة"	"اللَّمَّةُ"	"Al/DET"	"لم/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"لمم"	"فَعْلَة"	"s"	"f"	"positive"	"gathering"	"rassemblement"
"15640"	"726"	"31"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15641"	"727"	"1"	"قالو"	"قالو"	"قَالَ"	""	"قال/PV"	"و/PV SUFF_SUBJ :3MS"	"قول"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"said"	"dis"
"15642"	"727"	"2"	"ناس"	"ناس"	"نَاس"	""	"ناس/NOUN"	"(null)/CASE_INDEF_(ACC_GEN)"	"ءنس"	"فعَل - يفعِل"	"s"	"m"	"neutral"	"people"	"gens"
"15643"	"727"	"3"	"زمان"	"زمان"	"زَمان"	""	"زمان/NOUN_ABSTRACT"	""	"زمن"	"فَعَال"	"s"	"m"	"neutral"	"past,time"	"passé;temps"
"15644"	"727"	"4"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15645"	"728"	"1"	"الي"	"الي"	"الَذي"	""	"الي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"which,_who,_whom"	"qui"
"15646"	"728"	"2"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"15647"	"728"	"3"	"يدبح"	"يدبح"	"ذَبَح"	"y/IV3MS"	"دبح/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"ذبح"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"slaughter"	"abattage"
"15648"	"728"	"4"	"شاته"	"شاته"	"شَاة"	""	"شات/NOUN_CONCRETE"	"ه/POSS_PRON"	"شيه"	"فَعْل"	"s"	"m"	"neutral"	"sheep"	"mouton"
"15649"	"728"	"5"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15650"	"728"	"6"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"15651"	"728"	"7"	"يحكم"	"يحكم"	"تَحَكُّم"	"y/IV3MS"	"حكم/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"حكم"	"فعَّل - يُفَعِّل"	"na"	"na"	"neutral"	"controlling"	"contrôler"
"15652"	"728"	"8"	"في"	"في"	"فِي"	""	"في/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"15653"	"728"	"9"	"مرته"	"مرته"	"زَوْجَة"	""	"مر/NOUN_CONCRETE"	"ت/NSUFF_FEM_SG+ه/POSS_PRON"	"مرء"	"فْعَلَة"	"s"	"m"	"neutral"	"wife"	"épouse"
"15654"	"728"	"10"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15655"	"728"	"11"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"15656"	"728"	"12"	"يقوم"	"يقوم"	"قامَ"	"y/IV3MS"	"قوم/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"قوم"	"فعَل - يفعُل"	"na"	"na"	"neutral"	"perform,_carry_out"	"effectuer"
"15657"	"728"	"13"	"صلاته"	"صلاته"	"صَلاة"	""	"صلا/GERUND"	"ت/NSUFF_FEM_SG+ه/POSS_PRON"	"صلو"	"فَعْلَة"	"s"	"f"	"positive"	"prayer,_salat"	"prière,_salat"
"15658"	"728"	"14"	"موته"	"موته"	"مَوْتَه"	""	"موت/GERUND"	"ه/POSS_PRON"	"موت"	"فَعْل"	"s"	"m"	"neutral"	"death"	"la_mort"
"15659"	"728"	"15"	"خير"	"خير"	"أَفْضَل"	""	"خير/ADJ_COMP"	"(null)/CASE_DEF_NOM"	"خير"	"فَعْل"	"s"	"m"	"neutral"	""	"best"
"15660"	"728"	"16"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"15661"	"728"	"17"	"حياته"	"حياته"	"حَيَاته"	""	"حيا/GERUND"	"ت/NSUFF_FEM_SG+ه/POSS_PRON"	"حيي"	"فَعْلَة"	"s"	"f"	"positive"	"his_life"	"sa_vie"
"15662"	"728"	"18"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15663"	"729"	"1"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15664"	"729"	"2"	"الي"	"الي"	"الَذي"	""	"الي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"which,_who,_whom"	"qui"
"15665"	"729"	"3"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"15666"	"729"	"4"	"يعرف"	"يعرف"	"عَرَف"	"y/IV3MS"	"عرف/IV"	"(null)/IVSUFF_SUBJ: 3MS"	"عرف"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"know"	"savoir"
"15667"	"729"	"5"	"لا"	"لا"	"لا"	""	"لا/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not,_neither-nor"	"non,_ni_l'un_ni_l'autre"
"15668"	"729"	"6"	"دبيحة"	"دبيحة"	"الذَبِيحة"	""	"دبيح/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"ذبح"	"فَعِيلَة"	"s"	"f"	"neutral"	"slaughtering"	"abattage"
"15669"	"729"	"7"	"لا"	"لا"	"لا"	""	"لا/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not,_neither-nor"	"non,_ni_l'un_ni_l'autre"
"15670"	"729"	"8"	"سليخة"	"سليخة"	"سَلْخ"	""	"سليخ/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG"	"سلخ"	"فْعِيلَة"	"s"	"f"	"negative"	"strip"	"dépouiller"
"15671"	"729"	"9"	"زواجه"	"زواجه"	"زَواجَه"	""	"زواج/NOUN_ABSTRACT"	"ه/POSS_PRON"	"زوج"	"فَعَال"	"s"	"m"	"neutral"	"wedding"	"marriage"
"15672"	"729"	"10"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"15673"	"729"	"11"	"بنت"	"بنت"	"بَنت"	""	"بنت/NOUN_ABSTRACT"	""	"بني"	"فَعْل"	"s"	"f"	"neutral"	"daughter"	"fille"
"15674"	"729"	"12"	"ناس"	"ناس"	"نَاس"	""	"ناس/NOUN"	"(null)/CASE_INDEF_(ACC_GEN)"	"ءنس"	"فعَل - يفعِل"	"s"	"m"	"neutral"	"people"	"gens"
"15675"	"729"	"13"	"فضيحة"	"فضيحة"	"فَضِيحَة"	""	"فضيح/NOUN_ABSTRACT"	"ة/NSUFF_FEM_SG+(null)/CASE_DEF_NOM"	"فضح"	"فَعِيلَة"	"s"	"f"	"negative"	"scandal"	"scandale"
"15676"	"729"	"14"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15677"	"730"	"1"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15678"	"730"	"2"	"الي"	"الي"	"الَذي"	""	"الي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"which,_who,_whom"	"qui"
"15679"	"730"	"3"	"ما"	"ما"	"ما,لم"	""	"ما/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not"	"ne_pas"
"15680"	"730"	"4"	"تعرف"	"تعرف"	"عَرَف"	"t/IV3FS"	"عرف/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"عرف"	"فعَل - يفعِل"	"na"	"na"	"positive"	"know"	"connaître"
"15681"	"730"	"5"	"تخدم"	"تخدم"	"تَعْمَل"	"t/IV3FS"	"خدم/IV"	"(null)/IVSUFF_SUBJ: 3FS"	"خدم"	"فعَل - يفعِل"	"na"	"na"	"neutral"	"work"	"travailler"
"15682"	"730"	"6"	"لا"	"لا"	"لا"	""	"لا/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not,_neither-nor"	"non,_ni_l'un_ni_l'autre"
"15683"	"730"	"7"	"بوزلوف"	"بوزلوف"	"أبُوزَلُّوف"	"bw/PREFIX"	"زلوف/NOUN_CONCRETE"	""	"زلف"	"فَعُّول"	"s"	"m"	"neutral"	"_bouzloof__(__sheep_head_with_intestines__)"	"bouzellouf(__tête_de_mouton_avec_les_intestins)"
"15684"	"730"	"8"	"لا"	"لا"	"لا"	""	"لا/NEG_PART"	""	"none"	"none"	"na"	"na"	"neutral"	"not,_neither-nor"	"non,_ni_l'un_ni_l'autre"
"15685"	"730"	"9"	"دوارة"	"دوارة"	"أَمْعَاءوأَحْشَاءالغَنَمأوالماعز"	""	"دوار/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"دور"	"فَعَالَة"	"s"	"f"	"neutral"	"Douara_(Intestines_and_entrails_of_sheep_or_goats_)"	"Douara_(Intestins_et_entrailles_de_moutons_ou_de_chèvres)"
"15686"	"730"	"10"	"زواجها"	"زواجها"	"زَواجها"	""	"زواج/NOUN_ABSTRACT"	"ها/POSS_PRON"	"زوج"	"فَعَال"	"na"	"na"	"neutral"	"wedding"	"marriage"
"15687"	"730"	"11"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"15688"	"730"	"12"	"وليد"	"وليد"	"ابن"	""	"وليد/NOUN_DIMINUTIVE"	"(null)/CASE_INDEF_(ACC_GEN)"	"ولد"	"فَعْل"	"s"	"m"	"positive"	"son"	"fils"
"15689"	"730"	"13"	"الناس"	"الناس"	"ناس"	"Al/DET"	"ناس/NOUN_CONCRETE"	""	"نوس"	"فَعْل"	"cp"	"na"	"neutral"	"people"	"gens"
"15690"	"730"	"14"	"خسارة"	"خسارة"	"خَسَارَة"	""	"خسار/GERUND"	"ة/NSUFF_FEM_SG+(null)/CASE_DEF_NOM"	"خسر"	"فَعَالَة"	"s"	"f"	"negative"	"loss"	"perte"
"15691"	"730"	"15"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15692"	"731"	"1"	"في"	"في"	"فِي"	""	"في/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"in"	"dans"
"15693"	"731"	"2"	"الجامعة"	"الجامعة"	"جَامِعَة"	"Al/DET"	"جامع/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"جمع"	"فَاعِلَة"	"s"	"f"	"positive"	"university"	"Université"
"15694"	"731"	"3"	"جزايرية"	"جزايرية"	"جَزَائِرِي"	""	"جزاير/NOUN_RELATIVE"	"ي/RELATIVE_YA+ة/NSUFF_FEM_SG"	"none"	"فَعْلِي"	"s"	"f"	"neutral"	""	"algerian"
"15695"	"731"	"4"	"كاين"	"كاين"	"هُناكَ"	""	"كاين/NOUN_ACTIVE_PART"	""	"كون"	"فَاعِل"	"na"	"na"	"neutral"	"there_is"	"il_y_a"
"15696"	"731"	"5"	"7"	"7"	""	""	"7/NUMBER"	""	"none"	"none"	"na"	"na"	"neutral"	""	"7"
"15697"	"731"	"6"	"أنواع"	"أنواع"	"نَوْع"	""	"أنواع/NOUN_ABSTRACT"	""	"نوع"	"أَفْعَال"	"bp"	"m"	"neutral"	""	"types;kinds;forms"
"15698"	"731"	"7"	"من"	"من"	"مِن"	""	"من/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"from"	"de"
"15699"	"731"	"8"	"الطلبة"	"الطلبة"	"طالِب"	"Al/DET"	"طلب/NOUN_ACTIVE_PART"	"ة/NSUFF_FEM_SG+(null)/CASE_DEF_NOM"	"طلب"	"فَعَلَة"	"bp"	"m"	"neutral"	"students"	"étudiants"
"15700"	"731"	"9"	","	","	","	""	",/PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	","
"15701"	"732"	"1"	"واحد"	"واحد"	"واحِد"	""	"واحد/NOUN"	""	"وحد"	"فَاعِل"	"s"	"m"	"neutral"	"someone"	"quelqu'un"
"15702"	"732"	"2"	"تلقاه"	"تلقاه"	"تَجِد"	"t/IV2MS"	"لقا/IV"	"(null)/IVSUFF_SUBJ : 2MS+ه/IVSUFF_DO:3MS"	"لقي"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"find"	"trouver"
"15703"	"732"	"3"	"رافد"	"رافد"	"حَامِل"	""	"رافد/NOUN_ACTIVE_PART"	"(null)/CASE_DEF_NOM"	"رفد"	"فَاعِل"	"s"	"m"	"neutral"	"carrying"	"portant"
"15704"	"732"	"4"	"قيتارة"	"قيتارة"	"غيتار"	""	"قيتار/FOREIGN"	"ة/NSUFF_FEM_SG"	"none"	"none"	"s"	"f"	"neutral"	"Guitar"	"Guitar"
"15705"	"732"	"5"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15706"	"732"	"6"	"قاعد"	"قاعد"	"قاعِد"	""	"قاعد/NOUN_ACTIVE_PART"	""	"قعد"	"فَاعِل"	"s"	"m"	"neutral"	"seated"	"assis"
"15707"	"732"	"7"	"مع"	"مع"	"مَعَ"	""	"مع/PREP"	""	"none"	"none"	"na"	"na"	"neutral"	"with"	"avec"
"15708"	"732"	"8"	"بنات"	"بنات"	"بِنْت"	""	"بن/NOUN_CONCRETE"	"ات/NSUFF_FEM_PL+(null)/CASE_INDEF_GEN"	"بنو"	"فِعْت"	"sp"	"f"	"neutral"	"daughters,_girls"	"fille"
"15709"	"732"	"9"	"يغنيلهم"	"يغنيلهم"	"غَنَّى"	"y/IMPERF_PREF"	"غني/IV"	"(null)/IVSUFF_SUBJ: 3MS +ل/PREP+هم/POSS_PRON"	"غني"	"فعَّل - يُفَعِّل"	"na"	"na"	"neutral"	"sing"	"chanter"
"15710"	"732"	"10"	"دايمن"	"دايمن"	"دائما"	""	"دايمن/ADJ_QUALIT"	""	"دوم"	"فَاعِل"	"s"	"m"	"positive"	"always"	"toujours"
"15711"	"732"	"11"	"تلقا"	"تلقى"	"لَقَّيَ"	"t/IV2MS"	"لقى/IV"	"(null)/IVSUFF_SUBJ : 2MS"	"لقي"	"فعَل - يفعَل"	"na"	"na"	"neutral"	"find"	"trouver"
"15712"	"732"	"12"	"شعره"	"شعره"	"شَعَر"	""	"شعر/NOUN_CONCRETE"	"ه/POSS_PRON+(null)/CASE_INDEF_(ACC_GEN)"	"شعر"	"فَعَل"	"s"	"m"	"neutral"	"hair"	"cheveux"
"15713"	"732"	"13"	"مكشرد"	"مكشرد"	"متجعد"	""	"مكشرد/ADJ_QUALIT"	""	"كشرد"	"مفَعْلَل"	"s"	"m"	"negative"	"frisé"	"wrinkled"
"15714"	"732"	"14"	"و"	"و"	"وَ"	""	"و/CONJ"	""	"none"	"none"	"na"	"na"	"neutral"	""	"and"
"15715"	"732"	"15"	"لبنات"	"لبنات"	"بِنْت"	"l/DET"	"بن/NOUN_CONCRETE"	"ات/NSUFF_FEM_PL+(null)/CASE_INDEF_GEN"	"بنو"	"فِعْت"	"sp"	"f"	"neutral"	"girls"	"filles"
"15716"	"732"	"16"	"لي"	"لي"	"الّذيالتِّي"	""	"لي/REL_PRON"	""	"none"	"none"	"na"	"na"	"neutral"	"the_one,that"	"celui,_ce"
"15717"	"732"	"17"	"معاه"	"معاه"	"معَ"	""	"مع/PREP"	"اه/POSS_PRON"	"none"	"none"	"s"	"m"	"neutral"	"with"	"avec"
"15718"	"732"	"18"	"كامل"	"كامل"	"جَمِيع"	""	"كامل/NOUN_ACTIVE_PART"	""	"كمل"	"فَاعِل"	"sp"	"m"	"neutral"	"all_of"	"tous"
"15719"	"732"	"19"	"سيفيليزي"	"سيفيليزي"	"مُتَحَضِر"	""	"سيفيليزي/FOREIGN"	""	"none"	"none"	"na"	"na"	"neutral"	"civilize"	"civiliser"
"15720"	"732"	"20"	"هاد"	"هاد"	"هذَا"	""	"هاد/DEM_PRON"	"(null)/CASE_INDEF_GEN"	"none"	"none"	"s"	"m"	"neutral"	"this"	"ce"
"15721"	"732"	"21"	"قروب"	"قروب"	"مَجْمُوعَة"	""	"قروب/FOREIGN"	""	"none"	"none"	"s"	"m"	"neutral"	"group"	"groupe"
"15722"	"732"	"22"	"دايمن"	"دايمن"	"دائما"	""	"دايمن/ADJ_QUALIT"	""	"دوم"	"فَاعِل"	"s"	"m"	"positive"	"always"	"toujours"
"15723"	"732"	"23"	"مكروه"	"مكروه"	"مَكْرُوه"	""	"مكروه/ADJ_QUALIT"	"(null)/CASE_DEF_GEN"	"كره"	"مَفْعُول"	"s"	"m"	"negative"	"hated,detestable"	"détesté"
"15724"	"732"	"24"	"فالجامعة"	"فالجامعة"	"جَامِعَة"	"f/PREP+Al/DET"	"جامع/NOUN_CONCRETE"	"ة/NSUFF_FEM_SG"	"جمع"	"فَاعِلَة"	"s"	"f"	"positive"	"university"	"Université"
"15725"	"732"	"25"	"."	"."	"."	""	"./PUNC"	""	"none"	"none"	"na"	"na"	"neutral"	""	"."
"15726"	"733"	"1"	"نوع"	"نوع"	"نَوْع"	""	"نوع/NOUN_ABSTRACT"	""	"نوع"	"فَعْل"	"s"	"m"	"neutral"	"type"	"type"
"15727"	"733"	"2"	"زاوج"	"زاوج"	"ثَانِي"	""	"زاوج/NOUN_NUM"	""	"ثني"	"فَاعِل"	"s"	"m"	"neutral"	"Second"	"Deuxième"
